mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
light_rail,20201119,Sydney CBD_Hunter Connection,58,Sydney CBD_Hunter Connection,58,165
light_rail,20201119,Sydney CBD_Hunter Connection,58,Sydney Cricket Ground,565,94
light_rail,20201119,Sydney CBD_Hunter Connection,58,Town Hall Station,104,329
light_rail,20201119,Sydney CBD_Hunter Connection,58,University of NSW,615,57
light_rail,20201119,Sydney Cricket Ground,565,,,237
light_rail,20201119,Sydney Cricket Ground,565,Central Station,146,895
light_rail,20201119,Sydney Cricket Ground,565,Prince of Wales Hospital,659,50
light_rail,20201119,Sydney Cricket Ground,565,Rawson St and Pitt St,145,63
light_rail,20201119,Sydney Cricket Ground,565,Scruffy Murphys,130,82
light_rail,20201119,Sydney Cricket Ground,565,Strawberry Hills_Elizabeth St and Belvoir St,201,74
light_rail,20201119,Sydney Cricket Ground,565,Sydney CBD_Circular Quay_Gateway Quayside,31,36
light_rail,20201119,Sydney Cricket Ground,565,Sydney CBD_Galeries Victoria,96,56
light_rail,20201119,Sydney Cricket Ground,565,Sydney CBD_Hunter Connection,58,56
light_rail,20201119,Sydney Cricket Ground,565,Town Hall Station,104,126
light_rail,20201119,Town Hall Station,104,,,212
light_rail,20201119,Town Hall Station,104,Centennial Park,527,37
light_rail,20201119,Town Hall Station,104,Central Station,146,169
light_rail,20201119,Town Hall Station,104,Kensington Public School,613,63
light_rail,20201119,Town Hall Station,104,Kingsford,621,75
light_rail,20201119,Town Hall Station,104,Kingsford_Town Centre,609,80
light_rail,20201119,Town Hall Station,104,Kokoda Memorial Park,611,49
light_rail,20201119,Town Hall Station,104,Prince of Wales Hospital,659,121
light_rail,20201119,Town Hall Station,104,Randwick Plaza,657,68
light_rail,20201119,Town Hall Station,104,Rawson St and Pitt St,145,215
light_rail,20201119,Town Hall Station,104,Scruffy Murphys,130,482
light_rail,20201119,Town Hall Station,104,Strawberry Hills_Elizabeth St and Belvoir St,201,208
light_rail,20201119,Town Hall Station,104,Sydney CBD_10 Bond St and 20 Bond St,40,215
light_rail,20201119,Town Hall Station,104,Sydney CBD_Circular Quay_Gateway Quayside,31,353
light_rail,20201119,Town Hall Station,104,Sydney CBD_Galeries Victoria,96,86
light_rail,20201119,Town Hall Station,104,Sydney CBD_Hunter Connection,58,328
light_rail,20201119,Town Hall Station,104,Sydney Cricket Ground,565,118
light_rail,20201119,Town Hall Station,104,Town Hall Station,104,149
light_rail,20201119,Town Hall Station,104,University of NSW,615,72
light_rail,20201119,University of NSW,615,,,54
light_rail,20201119,University of NSW,615,Central Station,146,589
light_rail,20201119,University of NSW,615,Kokoda Memorial Park,611,43
light_rail,20201119,University of NSW,615,Rawson St and Pitt St,145,63
light_rail,20201119,University of NSW,615,Scruffy Murphys,130,99
light_rail,20201119,University of NSW,615,Strawberry Hills_Elizabeth St and Belvoir St,201,50
light_rail,20201119,University of NSW,615,Sydney CBD_Galeries Victoria,96,67
light_rail,20201119,University of NSW,615,Sydney CBD_Hunter Connection,58,49
light_rail,20201119,University of NSW,615,Town Hall Station,104,141
light_rail,20201119,University of NSW,615,University of NSW,615,51
light_rail,20201119,Wentworth Park,228,Central Station,146,80
light_rail,20201119,Wentworth Park,228,City Star Casino,187,37
light_rail,20201119,Wentworth Park,228,Dulwich Hill Station_North,944,37
light_rail,20201119,Wentworth Park MLR,156,Central Station,146,83
light_rail,20201119,Wentworth Park MLR,156,Dulwich Hill Station_North,944,38
light_rail,20201120,Centennial Park,527,Central Station,146,117
light_rail,20201120,Centennial Park,527,Prince of Wales Hospital,659,43
light_rail,20201120,Central Square MLR Stop,138,,,39
light_rail,20201120,Central Square MLR Stop,138,Central Square MLR Stop,138,39
light_rail,20201120,Central Square MLR Stop,138,Central Station,146,256
light_rail,20201120,Central Square MLR Stop,138,City Star Casino,187,224
light_rail,20201120,Central Square MLR Stop,138,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,71
light_rail,20201120,Central Square MLR Stop,138,Dulwich Hill Pigott St,941,56
light_rail,20201120,Central Square MLR Stop,138,Exhibition Centre_Darling Harbour,108,80
light_rail,20201120,Central Square MLR Stop,138,Fish Markets MLR,153,71
light_rail,20201120,Central Square MLR Stop,138,Harold Park_Jubilee Park_Glebe,227,85
light_rail,20201120,Central Square MLR Stop,138,John St Square MLR,152,50
light_rail,20201120,Central Square MLR Stop,138,Leichhardt Darley Rd,814,47
light_rail,20201120,Central Square MLR Stop,138,Wentworth Park MLR,156,35
light_rail,20201120,Central Station,146,,,597
light_rail,20201120,Central Station,146,Centennial Park,527,140
light_rail,20201120,Central Station,146,Central Square MLR Stop,138,210
light_rail,20201120,Central Station,146,Central Station,146,225
light_rail,20201120,Central Station,146,City Star Casino,187,903
light_rail,20201120,Central Station,146,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,339
light_rail,20201120,Central Station,146,Entertainment Centre,125,387
light_rail,20201120,Central Station,146,Exhibition Centre_Darling Harbour,108,262
light_rail,20201120,Central Station,146,Fish Markets MLR,153,287
light_rail,20201120,Central Station,146,Harold Park_Jubilee Park_Glebe,227,115
light_rail,20201120,Central Station,146,John St Square MLR,152,243
light_rail,20201120,Central Station,146,Kensington Public School,613,166
light_rail,20201120,Central Station,146,Kingsford,621,131
light_rail,20201120,Central Station,146,Kingsford_Town Centre,609,241
light_rail,20201120,Central Station,146,Kokoda Memorial Park,611,95
light_rail,20201120,Central Station,146,Leichhardt Darley Rd,814,77
light_rail,20201120,Central Station,146,Lilyfield_War Memorial Pk,835,63
light_rail,20201120,Central Station,146,Prince of Wales Hospital,659,822
light_rail,20201120,Central Station,146,Randwick Plaza,657,444
light_rail,20201120,Central Station,146,Randwick Racecourse,656,79
light_rail,20201120,Central Station,146,Rawson St and Pitt St,145,66
light_rail,20201120,Central Station,146,Scruffy Murphys,130,327
light_rail,20201120,Central Station,146,Strawberry Hills_Elizabeth St and Belvoir St,201,415
light_rail,20201120,Central Station,146,Sydney CBD_10 Bond St and 20 Bond St,40,40
light_rail,20201120,Central Station,146,Sydney CBD_Circular Quay_Gateway Quayside,31,122
light_rail,20201120,Central Station,146,Sydney CBD_Galeries Victoria,96,156
light_rail,20201120,Central Station,146,Sydney CBD_Hunter Connection,58,125
light_rail,20201120,Central Station,146,Sydney Cricket Ground,565,1167
light_rail,20201120,Central Station,146,Town Hall Station,104,238
light_rail,20201120,Central Station,146,University of NSW,615,352
light_rail,20201120,Central Station,146,Wentworth Park,228,68
light_rail,20201120,Central Station,146,Wentworth Park MLR,156,103
light_rail,20201120,City Star Casino,187,,,103
light_rail,20201120,City Star Casino,187,Central Square MLR Stop,138,205
light_rail,20201120,City Star Casino,187,Central Station,146,729
light_rail,20201120,City Star Casino,187,City Star Casino,187,68
light_rail,20201120,City Star Casino,187,Dulwich Hill Pigott St,941,58
light_rail,20201120,City Star Casino,187,Dulwich Hill Station_North,944,87
light_rail,20201120,City Star Casino,187,Entertainment Centre,125,168
light_rail,20201120,City Star Casino,187,Harold Park_Jubilee Park_Glebe,227,96
light_rail,20201120,City Star Casino,187,Leichhardt Darley Rd,814,70
light_rail,20201120,City Star Casino,187,Lilyfield_War Memorial Pk,835,53
light_rail,20201120,City Star Casino,187,Rozelle Bay MLR,812,47
light_rail,20201120,City Star Casino,187,Wentworth Park,228,45
light_rail,20201120,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,Central Square MLR Stop,138,54
light_rail,20201120,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,Central Station,146,304
light_rail,20201120,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,Entertainment Centre,125,61
light_rail,20201120,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,Lewisham Station_South,939,46
light_rail,20201120,Dulwich Hill Pigott St,941,,,36
light_rail,20201120,Dulwich Hill Pigott St,941,Central Square MLR Stop,138,38
light_rail,20201120,Dulwich Hill Pigott St,941,Central Station,146,38
light_rail,20201120,Dulwich Hill Pigott St,941,City Star Casino,187,64
light_rail,20201120,Dulwich Hill Pigott St,941,Dulwich Hill Station_North,944,69
light_rail,20201120,Dulwich Hill Station_North,944,,,72
light_rail,20201120,Dulwich Hill Station_North,944,City Star Casino,187,101
light_rail,20201120,Dulwich Hill Station_North,944,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,60
light_rail,20201120,Dulwich Hill Station_North,944,Dulwich Hill Pigott St,941,73
light_rail,20201120,Dulwich Hill Station_North,944,Dulwich Hill Station_North,944,97
light_rail,20201120,Dulwich Hill Station_North,944,Fish Markets MLR,153,49
light_rail,20201120,Dulwich Hill Station_North,944,Harold Park_Jubilee Park_Glebe,227,45
light_rail,20201120,Dulwich Hill Station_North,944,John St Square MLR,152,45
light_rail,20201120,Dulwich Hill Station_North,944,Leichhardt Darley Rd,814,58
light_rail,20201120,Dulwich Hill Station_North,944,Leichhardt_Foster St and Walter St,816,44
light_rail,20201120,Dulwich Hill Station_North,944,Lewisham Station_South,939,39
light_rail,20201120,Dulwich Hill Station_North,944,Lilyfield_War Memorial Pk,835,36
light_rail,20201120,Dulwich Hill Station_North,944,Wentworth Park MLR,156,38
light_rail,20201120,Entertainment Centre,125,,,44
light_rail,20201120,Entertainment Centre,125,Central Station,146,438
light_rail,20201120,Entertainment Centre,125,City Star Casino,187,188
light_rail,20201120,Entertainment Centre,125,"Darling Harbour_Novotel, Grand Mercure, Ibis",88,52
light_rail,20201120,Entertainment Centre,125,Entertainment Centre,125,53
light_rail,20201120,Entertainment Centre,125,Fish Markets MLR,153,50
light_rail,20201120,Entertainment Centre,125,Harold Park_Jubilee Park_Glebe,227,57
light_rail,20201120,Entertainment Centre,125,John St Square MLR,152,44
light_rail,20201120,Exhibition Centre_Darling Harbour,108,Central Square MLR Stop,138,67
light_rail,20201120,Exhibition Centre_Darling Harbour,108,Central Station,146,170
light_rail,20201120,Fish Markets MLR,153,Central Square MLR Stop,138,80
light_rail,20201120,Fish Markets MLR,153,Central Station,146,245
light_rail,20201120,Fish Markets MLR,153,Dulwich Hill Station_North,944,47
light_rail,20201120,Fish Markets MLR,153,Entertainment Centre,125,72
light_rail,20201120,Hamilton East,6317,,,55
light_rail,20201120,Hamilton East,6317,Newcastle CBD_Eastern End_Newcastle Station,6352,102
light_rail,20201120,Hamilton East,6317,Newcastle CBD_Western End_Civic Station,6351,198
light_rail,20201120,Hamilton East,6317,Newcastle East,6350,202
light_rail,20201120,Hamilton East,6317,Newcastle Honeysuckle Drive,6357,134
light_rail,20201120,Hamilton East,6317,Newcastle_Queens Wharf,6358,184
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,,,36
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,Central Square MLR Stop,138,74
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,Central Station,146,80
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,City Star Casino,187,88
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,Dulwich Hill Pigott St,941,38
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,Dulwich Hill Station_North,944,39
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,Entertainment Centre,125,55
light_rail,20201120,Harold Park_Jubilee Park_Glebe,227,Lewisham Station_South,939,41
light_rail,20201120,John St Square MLR,152,,,37
light_rail,20201120,John St Square MLR,152,Central Square MLR Stop,138,46
light_rail,20201120,John St Square MLR,152,Central Station,146,219
light_rail,20201120,John St Square MLR,152,Entertainment Centre,125,40
light_rail,20201120,Kensington Public School,613,,,45
light_rail,20201120,Kensington Public School,613,Central Station,146,166
light_rail,20201120,Kensington Public School,613,Kingsford_Town Centre,609,42
light_rail,20201120,Kensington Public School,613,Scruffy Murphys,130,52
light_rail,20201120,Kensington Public School,613,Sydney CBD_Hunter Connection,58,56
light_rail,20201120,Kensington Public School,613,Sydney Cricket Ground,565,35
light_rail,20201120,Kensington Public School,613,Town Hall Station,104,80
light_rail,20201120,Kingsford,621,,,51
light_rail,20201120,Kingsford,621,Central Station,146,156
light_rail,20201120,Kingsford,621,Rawson St and Pitt St,145,60
light_rail,20201120,Kingsford,621,Scruffy Murphys,130,78
light_rail,20201120,Kingsford,621,Strawberry Hills_Elizabeth St and Belvoir St,201,41
light_rail,20201120,Kingsford,621,Sydney CBD_Circular Quay_Gateway Quayside,31,42
light_rail,20201120,Kingsford,621,Sydney CBD_Galeries Victoria,96,57
light_rail,20201120,Kingsford,621,Sydney CBD_Hunter Connection,58,65
light_rail,20201120,Kingsford,621,Town Hall Station,104,64
light_rail,20201120,Kingsford_Town Centre,609,,,46
light_rail,20201120,Kingsford_Town Centre,609,Central Station,146,261
light_rail,20201120,Kingsford_Town Centre,609,Kensington Public School,613,42
light_rail,20201120,Kingsford_Town Centre,609,Rawson St and Pitt St,145,60
light_rail,20201120,Kingsford_Town Centre,609,Scruffy Murphys,130,109
light_rail,20201120,Kingsford_Town Centre,609,Sydney CBD_Galeries Victoria,96,55
light_rail,20201120,Kingsford_Town Centre,609,Sydney CBD_Hunter Connection,58,38
light_rail,20201120,Kingsford_Town Centre,609,Town Hall Station,104,94
light_rail,20201120,Kokoda Memorial Park,611,Central Station,146,111
light_rail,20201120,Kokoda Memorial Park,611,Scruffy Murphys,130,41
light_rail,20201120,Kokoda Memorial Park,611,Sydney CBD_Hunter Connection,58,41
light_rail,20201120,Kokoda Memorial Park,611,Town Hall Station,104,55
light_rail,20201120,Kokoda Memorial Park,611,University of NSW,615,40
light_rail,20201120,Leichhardt Darley Rd,814,Central Square MLR Stop,138,45
light_rail,20201120,Leichhardt Darley Rd,814,Central Station,146,37
light_rail,20201120,Leichhardt Darley Rd,814,City Star Casino,187,76
light_rail,20201120,Leichhardt Darley Rd,814,Dulwich Hill Station_North,944,37
light_rail,20201120,Leichhardt Darley Rd,814,Lewisham Station_South,939,36
light_rail,20201120,Leichhardt_Foster St and Walter St,816,Dulwich Hill Station_North,944,35
light_rail,20201120,Lewisham Station_South,939,,,38
light_rail,20201120,Lewisham Station_South,939,Dulwich Hill Station_North,944,79
light_rail,20201120,Lewisham Station_South,939,Harold Park_Jubilee Park_Glebe,227,39
light_rail,20201120,Lilyfield_War Memorial Pk,835,Central Square MLR Stop,138,39
light_rail,20201120,Lilyfield_War Memorial Pk,835,Central Station,146,54
light_rail,20201120,Lilyfield_War Memorial Pk,835,City Star Casino,187,40
light_rail,20201120,Newcastle CBD_Eastern End_Newcastle Station,6352,Hamilton East,6317,104
light_rail,20201120,Newcastle CBD_Western End_Civic Station,6351,,,35
light_rail,20201120,Newcastle CBD_Western End_Civic Station,6351,Hamilton East,6317,177
light_rail,20201120,Newcastle CBD_Western End_Civic Station,6351,Newcastle East,6350,65
light_rail,20201120,Newcastle CBD_Western End_Civic Station,6351,Newcastle Honeysuckle Drive,6357,35
light_rail,20201120,Newcastle CBD_Western End_Civic Station,6351,Newcastle_Queens Wharf,6358,36
light_rail,20201120,Newcastle East,6350,Hamilton East,6317,134
light_rail,20201120,Newcastle East,6350,Newcastle CBD_Western End_Civic Station,6351,77
light_rail,20201120,Newcastle East,6350,Newcastle Honeysuckle Drive,6357,122
light_rail,20201120,Newcastle Honeysuckle Drive,6357,Hamilton East,6317,81
light_rail,20201120,Newcastle Honeysuckle Drive,6357,Newcastle CBD_Western End_Civic Station,6351,41
light_rail,20201120,Newcastle Honeysuckle Drive,6357,Newcastle East,6350,117
light_rail,20201120,Newcastle Honeysuckle Drive,6357,Newcastle_Queens Wharf,6358,75
light_rail,20201120,Newcastle_Queens Wharf,6358,Hamilton East,6317,159
light_rail,20201120,Newcastle_Queens Wharf,6358,Newcastle CBD_Western End_Civic Station,6351,71
light_rail,20201120,Newcastle_Queens Wharf,6358,Newcastle Honeysuckle Drive,6357,78
light_rail,20201120,Prince of Wales Hospital,659,,,102
light_rail,20201120,Prince of Wales Hospital,659,Central Station,146,774
light_rail,20201120,Prince of Wales Hospital,659,Prince of Wales Hospital,659,46
light_rail,20201120,Prince of Wales Hospital,659,Rawson St and Pitt St,145,80
light_rail,20201120,Prince of Wales Hospital,659,Scruffy Murphys,130,133
light_rail,20201120,Prince of Wales Hospital,659,Strawberry Hills_Elizabeth St and Belvoir St,201,90
light_rail,20201120,Prince of Wales Hospital,659,Sydney CBD_Circular Quay_Gateway Quayside,31,64
light_rail,20201120,Prince of Wales Hospital,659,Sydney CBD_Galeries Victoria,96,89
light_rail,20201120,Prince of Wales Hospital,659,Sydney CBD_Hunter Connection,58,91
light_rail,20201120,Prince of Wales Hospital,659,Sydney Cricket Ground,565,47
light_rail,20201120,Prince of Wales Hospital,659,Town Hall Station,104,125
light_rail,20201120,Randwick Plaza,657,,,40
light_rail,20201120,Randwick Plaza,657,Central Station,146,426
light_rail,20201120,Randwick Plaza,657,Prince of Wales Hospital,659,38
light_rail,20201120,Randwick Plaza,657,Rawson St and Pitt St,145,54
light_rail,20201120,Randwick Plaza,657,Scruffy Murphys,130,48
light_rail,20201120,Randwick Plaza,657,Strawberry Hills_Elizabeth St and Belvoir St,201,39
light_rail,20201120,Randwick Plaza,657,Sydney CBD_Circular Quay_Gateway Quayside,31,38
