mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
bus,20200825,Gosford Station_East,5334,Gosford Industrial Area,5336,58
bus,20200825,Gosford Station_East,5334,Kariong Recreation Area,5343,66
bus,20200825,Gosford Station_East,5334,North Gosford Industrial Area,5406,40
bus,20200825,Gosford Station_East,5334,North Gosford Private Hospital,5332,87
bus,20200825,Gosford Station_East,5334,St Josephs Girls School,5339,142
bus,20200825,Gosford Station_East,5334,Wyoming,5404,36
bus,20200825,Gosford Station_East,5334,Wyoming Shopping Village,5405,96
bus,20200825,Governor Phillip Special Hospital,4978,Penrith_TAFE NSW,4988,38
bus,20200825,Grandstand Pl,278,Albion St and Flinders St,196,47
bus,20200825,Grandstand Pl,278,Bathurst St and Elizabeth St,116,65
bus,20200825,Grandstand Pl,278,Redfern Station,215,53
bus,20200825,Grandstand Pl,278,Sheraton On The Park,98,67
bus,20200825,Grandstand Pl,278,Sydney CBD_Downing Centre,121,103
bus,20200825,Grandstand Pl,278,Sydney CBD_Savings Bank Building,60,66
bus,20200825,Granville,1226,Granville Station_South,1224,40
bus,20200825,Granville,1226,Parramatta Station_South,1059,48
bus,20200825,Granville Station_South,1224,,,40
bus,20200825,Granville Station_South,1224,Blaxcell St Public School,1255,50
bus,20200825,Granville Station_South,1224,Dellwood Shopping Centre,1252,64
bus,20200825,Granville Station_South,1224,Granville,1226,59
bus,20200825,Granville Station_South,1224,Granville_Clyde St and Mona St,1249,42
bus,20200825,Granville Station_South,1224,Granville_The Trongate and Membrey St,1230,76
bus,20200825,Granville Station_South,1224,Parramatta Station_South,1059,70
bus,20200825,Granville_The Trongate and Membrey St,1230,Granville Station_South,1224,81
bus,20200825,Granville_The Trongate and Membrey St,1230,Parramatta Station_South,1059,42
bus,20200825,Granville_William St and Carhullen St,1223,Parramatta Station_South,1059,72
bus,20200825,Greenacre Civic Centre,2350,Bankstown Square,2305,71
bus,20200825,Greenacre_Waterloo Rd and Rawson Rd,2348,Bankstown Square,2305,67
bus,20200825,Greenacre_Waterloo Rd and Rawson Rd,2348,Strathfield Station_South,971,61
bus,20200825,Greenfield Shopping Centre,3473,,,38
bus,20200825,Greenfield Shopping Centre,3473,Parramatta Station_South,1059,37
bus,20200825,Greenfield Shopping Centre,3473,Prairievale Primary School,3410,38
bus,20200825,Green Square_Merton St and Tilford St,277,Prince Alfred Park,200,60
bus,20200825,Green Square_Merton St and Tilford St,277,Redfern Station,215,58
bus,20200825,Green Square_Merton St and Tilford St,277,Sydney CBD_Defence Plaza,105,46
bus,20200825,Green Square_Town Centre,279,Botany Industrial Area,408,45
bus,20200825,Green Square_Town Centre,279,Link Rd,282,45
bus,20200825,Green Square_Town Centre,279,Prince Alfred Park,200,79
bus,20200825,Green Square_Town Centre,279,Rosebery_Hayes Rd and Dunning Ave,287,84
bus,20200825,Green Square_Town Centre,279,Sir Joseph Banks Corporate Park,405,55
bus,20200825,Green Valley Primary School,3711,Liverpool Station,3843,37
bus,20200825,Greenway Shopping Village,2381,Bankstown Station_South,2307,52
bus,20200825,Greenwich Hospital,1831,Chatswood Station_West,1806,91
bus,20200825,Greystanes_Wattle St and Gregory St,1237,Parramatta Station_South,1059,53
bus,20200825,Guildford_Guildford Rd and West St,1254,Parramatta Station_South,1059,66
bus,20200825,Guildford_Harold St and Oxford St,1250,Parramatta Station_South,1059,38
bus,20200825,Guildford West,1263,Parramatta Station_South,1059,114
bus,20200825,Haberfield_Marion St and Ramsay Rd,951,Five Dock Public School,738,43
bus,20200825,Haberfield_Marion St and Ramsay Rd,951,Leichhardt_Foster St and Walter St,816,36
bus,20200825,Haberfield_Marion St and Ramsay Rd,951,Sydney TAFE,144,46
bus,20200825,Hamilton Station_North,6394,Waratah Station,6341,50
bus,20200825,Hammondville,3823,Holsworthy Station,3827,42
bus,20200825,Hams Beach,6446,Hams Beach,6446,41
bus,20200825,Hanson Wallgrove Quarry,4045,Westfield_Mt Druitt Station_North,4037,71
bus,20200825,Harold Park_Jubilee Park_Glebe,227,Broadway Shopping Centre_Glebe_Glebe St and Cowper St,233,39
bus,20200825,Harold Park_Jubilee Park_Glebe,227,Sydney TAFE,144,57
bus,20200825,Harris Park,1067,Parramatta Station_South,1059,60
bus,20200825,Hassall Grove Plaza,4015,Blacktown Station_North,4105,50
bus,20200825,Hassall Grove Plaza,4015,Westfield_Mt Druitt Station_North,4037,55
bus,20200825,Hazelbrook Station,4629,,,42
bus,20200825,Hazelbrook Station,4629,Hazelbrook Station,4629,39
bus,20200825,Hebersham Primary School,4005,Westfield_Mt Druitt Station_North,4037,144
bus,20200825,Heckenberg,3600,Liverpool CBD,3839,37
bus,20200825,Henley Park,932,Burwood Plaza,915,38
bus,20200825,Hilltop Rd Primary School,1271,Parramatta Station_South,1059,70
bus,20200825,Hinchinbrook,3716,Liverpool Station,3843,35
bus,20200825,Hinchinbrook_Whitford Rd and Centaurus Dr,3718,Liverpool Station,3843,115
bus,20200825,HMAS Penguin,1932,Sydney CBD_Wynyard Station_George St,57,42
bus,20200825,Hoddle Ave Shopping Centre,3219,Campbelltown Town Centre_Campbelltown Station,3215,41
bus,20200825,Holroyd High School,1245,,,46
bus,20200825,Holsworthy,2823,Sutherland Station_West,2850,40
bus,20200825,Holsworthy Station,3827,,,81
bus,20200825,Holsworthy Station,3827,Hammondville,3823,39
bus,20200825,Holsworthy Station,3827,Village Plaza Shopping Centre,3825,42
bus,20200825,Homebush Park Business Centre,958,Burwood Plaza,915,35
bus,20200825,Homebush Park Business Centre,958,Strathfield Station_North,969,170
bus,20200825,Hornsby_Amor St and Kerrie Pl,1621,Hornsby Station,1625,75
bus,20200825,Hornsby_Ascot Ave,1619,Hornsby Station,1625,37
bus,20200825,Hornsby Heights,1606,Hornsby Station,1625,72
bus,20200825,Hornsby Heights_Somerville Rd and Waninga Rd,1600,Hornsby Station,1625,62
bus,20200825,Hornsby Ku-ring-gai Hospital,1626,Hornsby Station,1625,42
bus,20200825,Hornsby Station,1625,,,96
bus,20200825,Hornsby Station,1625,Asquith_West,1607,43
bus,20200825,Hornsby Station,1625,Colonnade Shopping Centre,1604,62
bus,20200825,Hornsby Station,1625,Florence Cotton Park,1632,49
bus,20200825,Hornsby Station,1625,Galston Gorge Hornsby Heights,1603,61
bus,20200825,Hornsby Station,1625,Hornsby_Amor St and Kerrie Pl,1621,66
bus,20200825,Hornsby Station,1625,Hornsby_Ascot Ave,1619,35
bus,20200825,Hornsby Station,1625,Hornsby Heights,1606,74
bus,20200825,Hornsby Station,1625,Hornsby Heights_Somerville Rd and Waninga Rd,1600,90
bus,20200825,Hornsby Station,1625,Hornsby Ku-ring-gai Hospital,1626,81
bus,20200825,Hornsby Station,1625,Lady Davidson Hospital,1739,41
bus,20200825,Hornsby Station,1625,Mount Colah,1602,38
bus,20200825,Hornsby Station,1625,Mt Wilga Private Hospital,1622,153
bus,20200825,Hornsby Station,1625,Normanhurst Boys High School,1642,43
bus,20200825,Horsley Park Primary School,3478,,,43
bus,20200825,Hoxton Park_Glen Innes Rd and Hoxton Park Rd,3723,Liverpool Station,3843,46
bus,20200825,Hpm Industries,276,Bondi Junction Station,517,36
bus,20200825,Hpm Industries,276,Kensington Park,617,41
bus,20200825,Hpm Industries,276,Kensington Public School,613,40
bus,20200825,Hunter Institute of Technology_Wyong Campus,5200,,,114
bus,20200825,Hunter Institute of Technology_Wyong Campus,5200,Charmhaven,5134,57
bus,20200825,Hunter Institute of Technology_Wyong Campus,5200,Hunter Institute of Technology_Wyong Campus,5200,68
bus,20200825,Hunter Institute of Technology_Wyong Campus,5200,Tuggerah Industrial Area,5175,42
bus,20200825,Hunter Institute of Technology_Wyong Campus,5200,Westfield Tuggerah,5180,58
bus,20200825,Hunters Hill,1526,Sydney CBD_Galeries Victoria,96,101
bus,20200825,Hunters Hill Hospital Private Hospital,1527,,,127
bus,20200825,Hunters Hill_Park Rd and High St,1525,Gladesville,1519,50
bus,20200825,Hunters Hill_Park Rd and High St,1525,Sydney CBD_Galeries Victoria,96,59
bus,20200825,Hurlstone Park Station,899,Ashfield Station_South,904,41
bus,20200825,Hurstville Community Hospital,2603,Westfield_Hurstville,2606,45
bus,20200825,Hurstville_Emily St and Barnards Av,2600,Westfield_Hurstville,2606,102
bus,20200825,Hurstville_Empress Res,2653,,,79
bus,20200825,Hurstville_Empress Res,2653,Bald Face Point Lookout Blakehurst,2660,41
bus,20200825,Hurstville_Empress Res,2653,Blakehurst High School,2656,157
bus,20200825,Hurstville_Empress Res,2653,Carss Park Lookout,2658,87
bus,20200825,Hurstville_Empress Res,2653,Connells Point,2659,51
bus,20200825,Hurstville_Empress Res,2653,Hurstville Grove,2630,50
bus,20200825,Hurstville_Empress Res,2653,Hurstville Grove North,2628,55
bus,20200825,Hurstville_Empress Res,2653,Legacy House Blakehurst,2657,40
bus,20200825,Hurstville_Empress Res,2653,Richmond Shopping Centre,2948,44
bus,20200825,Hurstville_Empress Res,2653,Southgate Shopping Centre,2944,128
bus,20200825,Hurstville_Empress Res,2653,South Hurstville,2655,40
bus,20200825,Hurstville_Empress Res,2653,South Hurstville_Woniora Rd and Connells Point Rd,2654,248
bus,20200825,Hurstville_Empress Res,2653,Sylvania Primary School,2943,70
bus,20200825,Hurstville_Empress Res,2653,Sylvania_Sylvania Rd and Crystal St,2946,52
bus,20200825,Hurstville_Forest Rd and Gloucester Rd,2604,Westfield_Hurstville,2606,107
bus,20200825,Hurstville Grove,2630,Hurstville_Empress Res,2653,66
bus,20200825,Hurstville Grove North,2628,Hurstville_Empress Res,2653,43
bus,20200825,Illawarra Hockey Stadium,5906,Wollongong CBD _Wollongong Station_East,5647,42
bus,20200825,Illawarra Institute of Technology,5649,Illawarra Institute of Technology Wollongong Campus,5606,36
bus,20200825,Illawarra Institute of Technology,5649,The Illawarra Grammar School,5648,42
bus,20200825,Illawarra Institute of Technology,5649,Westfield Figtree,5624,50
bus,20200825,Illawarra Institute of Technology Wollongong Campus,5606,Coniston Station,5652,36
bus,20200825,Illawarra Institute of Technology Wollongong Campus,5606,Fernhill,5602,65
bus,20200825,Illawarra Regional Hospital,5708,Westfield Warrawong,5706,41
bus,20200825,Illawarra Sports High School,5704,Westfield Warrawong,5706,38
bus,20200825,Ingleburn,3251,Ingleburn High School,3248,95
bus,20200825,Ingleburn High School,3248,,,52
bus,20200825,Ingleburn High School,3248,East Minto Shopping Centre,3288,35
bus,20200825,Ingleburn High School,3248,Ingleburn,3251,73
bus,20200825,Ingleburn High School,3248,Ingleburn_Chester Rd and Lyndia St,3252,43
bus,20200825,Ingleburn High School,3248,Ingleburn High School,3248,43
bus,20200825,Ingleburn High School,3248,Ingleburn Shopping Centre,3249,60
bus,20200825,Ingleburn High School,3248,Lagonda Shopping Village,3253,61
bus,20200825,Ingleburn High School,3248,Macquarie Fields High School,3283,63
bus,20200825,Ingleburn High School,3248,Minto Shopping Centre,3292,54
bus,20200825,Ingleburn Shopping Centre,3249,Ingleburn High School,3248,38
bus,20200825,Ingleburn Village,3239,William Carey Christian School,3859,57
bus,20200825,Ingleside Scout Camp,2012,,,38
bus,20200825,James Erskine High School,5001,Westfield_Mt Druitt Station_North,4037,39
bus,20200825,Jamison High School,4945,Penrith CBD_Penrith Station_South,4979,76
bus,20200825,Jamisontown Industrial Area,4940,Penrith CBD_Penrith Station_South,4979,76
bus,20200825,Jannali Station_East,2839,Jannali Station_East,2839,36
bus,20200825,Jannali Station_West,2840,,,39
bus,20200825,Jannali Station_West,2840,Loftus Station_West,2802,40
bus,20200825,J. Downeys Cottage Bexley,2718,Westfield_Hurstville,2606,39
bus,20200825,John Paul Ii Senior High School,4116,,,39
bus,20200825,John Paul Ii Senior High School,4116,Blacktown Station_North,4105,448
bus,20200825,John Paul Ii Senior High School,4116,John Paul Ii Senior High School,4116,42
bus,20200825,Johnstons Bridge Winston Hills,1075,Parramatta Station_South,1059,39
bus,20200825,John St Square MLR,152,Sydney TAFE,144,74
bus,20200825,Justin Centre,3488,Fairfield Station_West,3456,75
bus,20200825,Kariong Recreation Area,5343,Gosford Station_East,5334,61
bus,20200825,Katoomba High School,4623,,,78
bus,20200825,Katoomba High School,4623,Katoomba Station_South,4625,107
bus,20200825,Katoomba Station_South,4625,Katoomba High School,4623,55
bus,20200825,Katoomba Station_South,4625,Katoomba Station_South,4625,35
bus,20200825,Keiraville,5620,,,90
bus,20200825,Keiraville,5620,Cordeaux Heights,5905,37
bus,20200825,Keiraville,5620,Wollongong CBD _Wollongong Station_East,5647,37
bus,20200825,Kellyville_Hills Adventist College,4449,Rouse Hill Town Centre,4444,54
bus,20200825,Kellyville Ridge Public School,3909,,,35
bus,20200825,Kellyville_Riley T-Way,4559,,,40
bus,20200825,Kellyville_Riley T-Way,4559,Beaumont Hills Primary School,4440,37
bus,20200825,Kellyville_Riley T-Way,4559,Kellyville_Riley T-Way,4559,35
bus,20200825,Kellyville_Riley T-Way,4559,Parramatta Station_South,1059,72
bus,20200825,Kensington,614,Darlinghurst_Little Oxford St and Crown St,184,47
bus,20200825,Kensington Public School,613,Kingsford_Castellorizian Club,618,80
bus,20200825,Kensington Public School,613,Maroubra Junction Public School,636,79
bus,20200825,Kensington Public School,613,Randwick Plaza,657,58
bus,20200825,Kenthurst Galleries,4308,,,59
bus,20200825,Kent Rd Primary School,1549,Macquarie Centre,1539,85
bus,20200825,Kent Rd Primary School,1549,Macquarie Uni Station,1536,42
bus,20200825,Kent Rd Primary School,1549,Sydney CBD_AAP Centre,39,39
bus,20200825,Killarney Heights High School,2126,,,49
bus,20200825,Killarney Heights High School,2126,Forestville Shopping Centre,2125,67
bus,20200825,Killarney Vale_Bay Village,5103,Long Jetty_North_Blue Bay,5165,44
bus,20200825,Killarney Vale_Bay Village,5103,The Entrance_Lakeside Shopping Centre,5164,46
bus,20200825,Kingsford,621,Bondi Junction Station,517,50
bus,20200825,Kingsford,621,Eastgardens Shopping Centre,423,63
bus,20200825,Kingsford_Botany St and Sturt St,620,Maroubra Junction Public School,636,98
bus,20200825,Kingsford_Castellorizian Club,618,,,37
bus,20200825,Kingsford_Castellorizian Club,618,Eastgardens Shopping Centre,423,58
bus,20200825,Kingsford_Castellorizian Club,618,Heffron Park,645,43
bus,20200825,Kingsford_Castellorizian Club,618,Kingsford_Botany St and Sturt St,620,50
bus,20200825,Kingsford_Castellorizian Club,618,Maroubra Junction Public School,636,209
bus,20200825,Kingsford_Castellorizian Club,618,South Sydney High School,640,76
bus,20200825,Kingsford_Town Centre,609,Bathurst St and Elizabeth St,116,135
bus,20200825,Kingsford_Town Centre,609,Bondi Junction Station,517,86
bus,20200825,Kingsford_Town Centre,609,Central Station,146,71
bus,20200825,Kingsford_Town Centre,609,Darlinghurst_Little Oxford St and Crown St,184,84
bus,20200825,Kingsford_Town Centre,609,Kensington,614,51
bus,20200825,Kingsford_Town Centre,609,Prince Alfred Park,200,61
bus,20200825,Kingsford_Town Centre,609,Randwick Plaza,657,91
bus,20200825,Kingsford_Town Centre,609,Sydney CBD_Savings Bank Building,60,49
bus,20200825,Kingsgate Shopping Centre,171,Town Hall Station,104,54
bus,20200825,Kingsgrove_Caroline St and Edward St,2730,Westfield_Hurstville,2606,59
bus,20200825,Kingsgrove Park,2720,Westfield_Hurstville,2606,115
bus,20200825,Kings Langley Shopping Centre,4140,Blacktown Station_North,4105,65
bus,20200825,King St and Clarence St,81,Chatswood_Gibbs St and Smith St,1801,46
bus,20200825,King St and Clarence St,81,Forestville,2123,122
bus,20200825,King St and Clarence St,81,Forestway Shopping Centre,2138,45
bus,20200825,King St and Clarence St,81,Frenchs Forest_Kens Road Reserve,2133,61
bus,20200825,King St and Clarence St,81,Glenwood,3902,46
bus,20200825,King St and Clarence St,81,King St and Clarence St,81,35
bus,20200825,Kingswood,4952,St Marys Station_South_East,5011,38
bus,20200825,Kingswood High School,4954,Penrith CBD_Penrith Station_South,4979,39
bus,20200825,Kingswood_Statfford St and Somerset St,4959,Penrith CBD_Penrith Station_South,4979,57
bus,20200825,Kogarah Station_East,2736,,,59
bus,20200825,Kogarah Station_East,2736,Darrell Lea,2741,118
bus,20200825,Kogarah Station_East,2736,Kogarah Station_East,2736,45
bus,20200825,Kogarah Station_East,2736,Ramsgate Plaza,2772,84
bus,20200825,Kogarah Station_East,2736,Ramsgate Plaza South,2773,100
bus,20200825,Kogarah Station_East,2736,Sandringham,2775,39
bus,20200825,Kogarah Station_East,2736,Sans Souci,2776,152
bus,20200825,Kogarah Station_East,2736,Taren Point_Northern End,2949,48
bus,20200825,Kogarah Station_East,2736,Taren Point_Southern End,2901,39
bus,20200825,Kokoda Memorial Park,611,Bathurst St and Elizabeth St,116,41
bus,20200825,Kokoda Memorial Park,611,Darlinghurst_Little Oxford St and Crown St,184,46
bus,20200825,Kotara_Garden City,6303,,,55
bus,20200825,Kotara_Garden City,6303,Charlestown Square,6414,63
bus,20200825,Ku-ring-gai Chase NP,2170,,,100
bus,20200825,Kurrabah Ferry Wharf,1944,Big Bear Shopping Centre,1940,88
bus,20200825,Lady Davidson Hospital,1739,,,92
bus,20200825,Lady Davidson Hospital,1739,Hornsby Station,1625,42
bus,20200825,Lady Davidson Hospital,1739,Turramurra Station_East,1742,145
bus,20200825,Lady Robinsons Beach,2757,Rockdale Station,2766,37
bus,20200825,Lagonda Shopping Village,3253,Ingleburn High School,3248,54
bus,20200825,Lake Macquarie Private Hospital,6419,,,87
bus,20200825,Lakemba_Jubilee Res,2533,Lakemba_Yerrick Rd and Yangoora Rd,2531,45
bus,20200825,Lakemba_Yerrick Rd and Yangoora Rd,2531,Strathfield Station_South,971,68
bus,20200825,Lake Munmorah Industrial Area,5149,,,87
bus,20200825,Lake Munmorah Industrial Area,5149,Lake Munmorah Industrial Area,5149,37
bus,20200825,Lalor Park,4144,Blacktown Station_North,4105,45
bus,20200825,Lalor Park_Wheeler St and Northcott Rd,4143,Blacktown Station_North,4105,44
bus,20200825,Lane Cove,1826,Sydney CBD_Metcentre,47,84
bus,20200825,Lane Cove_Centennial Ave and Karilla Ave,1820,,,43
bus,20200825,Lane Cove_Centennial Ave and Karilla Ave,1820,North Sydney_Denison St,1962,43
bus,20200825,Lane Cove_Centennial Ave and Karilla Ave,1820,St Leonards,1844,48
bus,20200825,Lane Cove_Centennial Ave and Karilla Ave,1820,Sydney CBD_AAP Centre,39,479
bus,20200825,Lane Cove_Centennial Ave and Karilla Ave,1820,Sydney CBD_Metcentre,47,267
bus,20200825,Lane Cove Country Club,1829,Lane Cove,1826,43
bus,20200825,Lane Cove_Helen St and Norton La,1819,Chatswood Station_West,1806,84
bus,20200825,Lane Cove Industrial Estate,1823,Sydney CBD_Metcentre,47,127
bus,20200825,Lane Cove_Longueville Rd and Dorritt St,1828,Sydney CBD_Metcentre,47,53
